state_po,county_name,party,candidatevotes,totalvotes
VA,Craig,DEMOCRAT,273,3170
VA,Craig,DEMOCRAT,1,3170
VA,Craig,LIBERTARIAN,10,3170
VA,Craig,LIBERTARIAN,30,3170
VA,Craig,LIBERTARIAN,0,3170
VA,Craig,OTHER,2,3170
VA,Craig,OTHER,5,3170
VA,Craig,OTHER,0,3170
VA,Craig,REPUBLICAN,804,3170
VA,Craig,REPUBLICAN,1721,3170
VA,Craig,REPUBLICAN,11,3170
VA,Culpeper,DEMOCRAT,8016,27116
VA,Culpeper,DEMOCRAT,2543,27116
VA,Culpeper,DEMOCRAT,58,27116
VA,Culpeper,LIBERTARIAN,191,27116
VA,Culpeper,LIBERTARIAN,209,27116
VA,Culpeper,LIBERTARIAN,6,27116
VA,Culpeper,OTHER,36,27116
VA,Culpeper,OTHER,45,27116
VA,Culpeper,OTHER,0,27116
VA,Culpeper,REPUBLICAN,6836,27116
VA,Culpeper,REPUBLICAN,9131,27116
VA,Culpeper,REPUBLICAN,45,27116
VA,Cumberland,DEMOCRAT,1422,5313
VA,Cumberland,DEMOCRAT,803,5313
VA,Cumberland,DEMOCRAT,2,5313
VA,Cumberland,LIBERTARIAN,20,5313
VA,Cumberland,LIBERTARIAN,33,5313
VA,Cumberland,LIBERTARIAN,0,5313
VA,Cumberland,OTHER,4,5313
VA,Cumberland,OTHER,10,5313
VA,Cumberland,OTHER,0,5313
VA,Cumberland,REPUBLICAN,1039,5313
VA,Cumberland,REPUBLICAN,1974,5313
VA,Cumberland,REPUBLICAN,6,5313
VA,Dickenson,DEMOCRAT,1030,7307
VA,Dickenson,DEMOCRAT,473,7307
VA,Dickenson,DEMOCRAT,0,7307
VA,Dickenson,LIBERTARIAN,18,7307
VA,Dickenson,LIBERTARIAN,26,7307
VA,Dickenson,LIBERTARIAN,0,7307
VA,Dickenson,OTHER,10,7307
VA,Dickenson,OTHER,2,7307
VA,Dickenson,OTHER,0,7307
VA,Dickenson,REPUBLICAN,2462,7307
VA,Dickenson,REPUBLICAN,3285,7307
VA,Dickenson,REPUBLICAN,1,7307
VA,Dinwiddie,DEMOCRAT,4265,15092
VA,Dinwiddie,DEMOCRAT,1944,15092
VA,Dinwiddie,DEMOCRAT,15,15092
VA,Dinwiddie,LIBERTARIAN,59,15092
VA,Dinwiddie,LIBERTARIAN,85,15092
VA,Dinwiddie,LIBERTARIAN,0,15092
VA,Dinwiddie,OTHER,17,15092
VA,Dinwiddie,OTHER,12,15092
VA,Dinwiddie,OTHER,0,15092
VA,Dinwiddie,REPUBLICAN,3982,15092
VA,Dinwiddie,REPUBLICAN,4709,15092
VA,Dinwiddie,REPUBLICAN,4,15092
VA,Essex,DEMOCRAT,2131,6178
VA,Essex,DEMOCRAT,899,6178
VA,Essex,DEMOCRAT,8,6178
VA,Essex,LIBERTARIAN,26,6178
VA,Essex,LIBERTARIAN,32,6178
VA,Essex,LIBERTARIAN,0,6178
VA,Essex,OTHER,5,6178
VA,Essex,OTHER,2,6178
VA,Essex,OTHER,0,6178
VA,Essex,REPUBLICAN,1736,6178
VA,Essex,REPUBLICAN,1334,6178
VA,Essex,REPUBLICAN,5,6178
VA,Fairfax,DEMOCRAT,321219,601243
VA,Fairfax,DEMOCRAT,96479,601243
VA,Fairfax,DEMOCRAT,2245,601243
VA,Fairfax,LIBERTARIAN,4217,601243
VA,Fairfax,LIBERTARIAN,3741,601243
VA,Fairfax,LIBERTARIAN,56,601243
VA,Fairfax,OTHER,2768,601243
VA,Fairfax,OTHER,2078,601243
VA,Fairfax,OTHER,39,601243
VA,Fairfax,REPUBLICAN,84585,601243
VA,Fairfax,REPUBLICAN,82873,601243
VA,Fairfax,REPUBLICAN,943,601243
VA,Fauquier,DEMOCRAT,14131,43671
VA,Fauquier,DEMOCRAT,3341,43671
VA,Fauquier,DEMOCRAT,93,43671
VA,Fauquier,LIBERTARIAN,418,43671
VA,Fauquier,LIBERTARIAN,354,43671
VA,Fauquier,LIBERTARIAN,5,43671
VA,Fauquier,OTHER,140,43671
VA,Fauquier,OTHER,83,43671
VA,Fauquier,OTHER,0,43671
VA,Fauquier,REPUBLICAN,13573,43671
VA,Fauquier,REPUBLICAN,11441,43671
VA,Fauquier,REPUBLICAN,92,43671
VA,Floyd,DEMOCRAT,2524,9412
VA,Floyd,DEMOCRAT,466,9412
VA,Floyd,DEMOCRAT,14,9412
VA,Floyd,LIBERTARIAN,91,9412
VA,Floyd,LIBERTARIAN,55,9412
VA,Floyd,LIBERTARIAN,1,9412
VA,Floyd,OTHER,21,9412
VA,Floyd,OTHER,14,9412
VA,Floyd,OTHER,1,9412
VA,Floyd,REPUBLICAN,2851,9412
VA,Floyd,REPUBLICAN,3347,9412
VA,Floyd,REPUBLICAN,27,9412
VA,Fluvanna,DEMOCRAT,6083,15846
VA,Fluvanna,DEMOCRAT,1290,15846
VA,Fluvanna,DEMOCRAT,41,15846
VA,Fluvanna,LIBERTARIAN,131,15846
VA,Fluvanna,LIBERTARIAN,93,15846
VA,Fluvanna,LIBERTARIAN,2,15846
VA,Fluvanna,OTHER,35,15846
VA,Fluvanna,OTHER,14,15846
VA,Fluvanna,OTHER,2,15846
VA,Fluvanna,REPUBLICAN,4248,15846
VA,Fluvanna,REPUBLICAN,3865,15846
VA,Fluvanna,REPUBLICAN,42,15846
VA,Franklin,DEMOCRAT,5368,29704
VA,Franklin,DEMOCRAT,2979,29704
VA,Franklin,DEMOCRAT,34,29704
VA,Franklin,LIBERTARIAN,115,29704
VA,Franklin,LIBERTARIAN,236,29704
VA,Franklin,LIBERTARIAN,3,29704
VA,Franklin,OTHER,26,29704
VA,Franklin,OTHER,47,29704
VA,Franklin,OTHER,1,29704
VA,Franklin,REPUBLICAN,6670,29704
VA,Franklin,REPUBLICAN,14168,29704
VA,Franklin,REPUBLICAN,57,29704
VA,Frederick,DEMOCRAT,13101,48718
VA,Frederick,DEMOCRAT,3944,48718
VA,Frederick,DEMOCRAT,162,48718
VA,Frederick,LIBERTARIAN,363,48718
VA,Frederick,LIBERTARIAN,416,48718
VA,Frederick,LIBERTARIAN,2,48718
VA,Frederick,OTHER,101,48718
VA,Frederick,OTHER,69,48718
VA,Frederick,OTHER,2,48718
VA,Frederick,REPUBLICAN,15219,48718
VA,Frederick,REPUBLICAN,15164,48718
VA,Frederick,REPUBLICAN,175,48718
VA,Giles,DEMOCRAT,1443,9178
VA,Giles,DEMOCRAT,713,9178
VA,Giles,DEMOCRAT,0,9178
VA,Giles,LIBERTARIAN,43,9178
VA,Giles,LIBERTARIAN,82,9178
VA,Giles,LIBERTARIAN,0,9178
VA,Giles,OTHER,8,9178
VA,Giles,OTHER,13,9178
VA,Giles,OTHER,0,9178
VA,Giles,REPUBLICAN,2754,9178
VA,Giles,REPUBLICAN,4122,9178
VA,Giles,REPUBLICAN,0,9178
VA,Gloucester,DEMOCRAT,4993,22284
VA,Gloucester,DEMOCRAT,1943,22284
VA,Gloucester,DEMOCRAT,28,22284
VA,Gloucester,LIBERTARIAN,168,22284
VA,Gloucester,LIBERTARIAN,220,22284
VA,Gloucester,LIBERTARIAN,1,22284
VA,Gloucester,OTHER,31,22284
VA,Gloucester,OTHER,24,22284
VA,Gloucester,OTHER,1,22284
VA,Gloucester,REPUBLICAN,6267,22284
VA,Gloucester,REPUBLICAN,8588,22284
VA,Gloucester,REPUBLICAN,20,22284
VA,Goochland,DEMOCRAT,5260,16952
VA,Goochland,DEMOCRAT,1410,16952
VA,Goochland,DEMOCRAT,15,16952
VA,Goochland,LIBERTARIAN,114,16952
VA,Goochland,LIBERTARIAN,128,16952
VA,Goochland,LIBERTARIAN,0,16952
VA,Goochland,OTHER,26,16952
VA,Goochland,OTHER,32,16952
VA,Goochland,OTHER,1,16952
VA,Goochland,REPUBLICAN,5393,16952
VA,Goochland,REPUBLICAN,4548,16952
VA,Goochland,REPUBLICAN,25,16952
VA,Grayson,DEMOCRAT,987,8131
VA,Grayson,DEMOCRAT,544,8131
VA,Grayson,DEMOCRAT,4,8131
VA,Grayson,LIBERTARIAN,19,8131
VA,Grayson,LIBERTARIAN,37,8131
VA,Grayson,LIBERTARIAN,0,8131
VA,Grayson,OTHER,6,8131
VA,Grayson,OTHER,5,8131
VA,Grayson,OTHER,0,8131
VA,Grayson,REPUBLICAN,2146,8131
VA,Grayson,REPUBLICAN,4366,8131
VA,Grayson,REPUBLICAN,17,8131
VA,Greene,DEMOCRAT,3343,11313
VA,Greene,DEMOCRAT,809,11313
VA,Greene,DEMOCRAT,11,11313
VA,Greene,LIBERTARIAN,131,11313
VA,Greene,LIBERTARIAN,109,11313
VA,Greene,LIBERTARIAN,1,11313
VA,Greene,OTHER,28,11313
VA,Greene,OTHER,15,11313
VA,Greene,OTHER,0,11313
VA,Greene,REPUBLICAN,3558,11313
VA,Greene,REPUBLICAN,3291,11313
VA,Greene,REPUBLICAN,17,11313
VA,Greensville,DEMOCRAT,1353,4574
VA,Greensville,DEMOCRAT,1274,4574
VA,Greensville,DEMOCRAT,0,4574
VA,Greensville,LIBERTARIAN,5,4574
VA,Greensville,LIBERTARIAN,18,4574
VA,Greensville,LIBERTARIAN,0,4574
VA,Greensville,OTHER,2,4574
VA,Greensville,OTHER,8,4574
VA,Greensville,OTHER,0,4574
VA,Greensville,REPUBLICAN,658,4574
VA,Greensville,REPUBLICAN,1256,4574
VA,Greensville,REPUBLICAN,0,4574
VA,Halifax,DEMOCRAT,5551,18248
VA,Halifax,DEMOCRAT,2097,18248
VA,Halifax,DEMOCRAT,18,18248
VA,Halifax,LIBERTARIAN,64,18248
VA,Halifax,LIBERTARIAN,76,18248
VA,Halifax,LIBERTARIAN,0,18248
VA,Halifax,OTHER,14,18248
VA,Halifax,OTHER,10,18248
VA,Halifax,OTHER,0,18248
VA,Halifax,REPUBLICAN,4844,18248
VA,Halifax,REPUBLICAN,5559,18248
VA,Halifax,REPUBLICAN,15,18248
VA,Hanover,DEMOCRAT,19046,70988
VA,Hanover,DEMOCRAT,6148,70988
VA,Hanover,DEMOCRAT,113,70988
VA,Hanover,LIBERTARIAN,588,70988
VA,Hanover,LIBERTARIAN,510,70988
VA,Hanover,LIBERTARIAN,5,70988
VA,Hanover,OTHER,141,70988
VA,Hanover,OTHER,116,70988
VA,Hanover,OTHER,3,70988
VA,Hanover,REPUBLICAN,23708,70988
VA,Hanover,REPUBLICAN,20535,70988
VA,Hanover,REPUBLICAN,75,70988
VA,Henrico,DEMOCRAT,81563,183299
VA,Henrico,DEMOCRAT,34294,183299
VA,Henrico,DEMOCRAT,715,183299
VA,Henrico,LIBERTARIAN,1002,183299
VA,Henrico,LIBERTARIAN,1389,183299
VA,Henrico,LIBERTARIAN,23,183299
VA,Henrico,OTHER,461,183299
VA,Henrico,OTHER,404,183299
VA,Henrico,OTHER,8,183299
VA,Henrico,REPUBLICAN,27296,183299
VA,Henrico,REPUBLICAN,35823,183299
VA,Henrico,REPUBLICAN,321,183299
VA,Henry,DEMOCRAT,6395,26105
VA,Henry,DEMOCRAT,2665,26105
VA,Henry,DEMOCRAT,67,26105
VA,Henry,LIBERTARIAN,90,26105
VA,Henry,LIBERTARIAN,132,26105
VA,Henry,LIBERTARIAN,1,26105
VA,Henry,OTHER,14,26105
VA,Henry,OTHER,16,26105
VA,Henry,OTHER,0,26105
VA,Henry,REPUBLICAN,6911,26105
VA,Henry,REPUBLICAN,9743,26105
VA,Henry,REPUBLICAN,71,26105
VA,Highland,DEMOCRAT,233,1533
VA,Highland,DEMOCRAT,184,1533
VA,Highland,DEMOCRAT,0,1533
VA,Highland,LIBERTARIAN,9,1533
VA,Highland,LIBERTARIAN,13,1533
VA,Highland,LIBERTARIAN,0,1533
VA,Highland,OTHER,1,1533
VA,Highland,OTHER,1,1533
VA,Highland,OTHER,0,1533
VA,Highland,REPUBLICAN,237,1533
VA,Highland,REPUBLICAN,853,1533
VA,Highland,REPUBLICAN,2,1533
VA,Isle Of Wight,DEMOCRAT,6891,23456
VA,Isle Of Wight,DEMOCRAT,2455,23456
VA,Isle Of Wight,DEMOCRAT,53,23456
VA,Isle Of Wight,LIBERTARIAN,146,23456
VA,Isle Of Wight,LIBERTARIAN,182,23456
VA,Isle Of Wight,LIBERTARIAN,0,23456
VA,Isle Of Wight,OTHER,15,23456
VA,Isle Of Wight,OTHER,7,23456
VA,Isle Of Wight,OTHER,0,23456
VA,Isle Of Wight,REPUBLICAN,6487,23456
VA,Isle Of Wight,REPUBLICAN,7174,23456
VA,Isle Of Wight,REPUBLICAN,46,23456
VA,James City,DEMOCRAT,21882,49639
VA,James City,DEMOCRAT,3524,49639
VA,James City,DEMOCRAT,147,49639
VA,James City,LIBERTARIAN,427,49639
VA,James City,LIBERTARIAN,278,49639
VA,James City,LIBERTARIAN,5,49639
VA,James City,OTHER,169,49639
VA,James City,OTHER,53,49639
VA,James City,OTHER,1,49639
VA,James City,REPUBLICAN,14707,49639
VA,James City,REPUBLICAN,8385,49639
VA,James City,REPUBLICAN,61,49639
VA,King And Queen,DEMOCRAT,984,4115
VA,King And Queen,DEMOCRAT,601,4115
VA,King And Queen,DEMOCRAT,5,4115
VA,King And Queen,LIBERTARIAN,20,4115
VA,King And Queen,LIBERTARIAN,44,4115
VA,King And Queen,LIBERTARIAN,0,4115
VA,King And Queen,OTHER,5,4115
VA,King And Queen,OTHER,6,4115
VA,King And Queen,OTHER,0,4115
VA,King And Queen,REPUBLICAN,887,4115
VA,King And Queen,REPUBLICAN,1560,4115
VA,King And Queen,REPUBLICAN,3,4115
VA,King George,DEMOCRAT,4376,14227
VA,King George,DEMOCRAT,1014,14227
VA,King George,DEMOCRAT,14,14227
VA,King George,LIBERTARIAN,192,14227
VA,King George,LIBERTARIAN,121,14227
VA,King George,LIBERTARIAN,1,14227
VA,King George,OTHER,39,14227
VA,King George,OTHER,24,14227
VA,King George,OTHER,0,14227
VA,King George,REPUBLICAN,5182,14227
VA,King George,REPUBLICAN,3251,14227
VA,King George,REPUBLICAN,13,14227
VA,King William,DEMOCRAT,2054,10737
VA,King William,DEMOCRAT,1174,10737
VA,King William,DEMOCRAT,32,10737
VA,King William,LIBERTARIAN,38,10737
VA,King William,LIBERTARIAN,102,10737
VA,King William,LIBERTARIAN,2,10737
VA,King William,OTHER,6,10737
VA,King William,OTHER,8,10737
VA,King William,OTHER,1,10737
VA,King William,REPUBLICAN,2735,10737
VA,King William,REPUBLICAN,4549,10737
VA,King William,REPUBLICAN,36,10737
VA,Lancaster,DEMOCRAT,2478,7152
VA,Lancaster,DEMOCRAT,887,7152
VA,Lancaster,DEMOCRAT,3,7152
VA,Lancaster,LIBERTARIAN,29,7152
VA,Lancaster,LIBERTARIAN,42,7152
VA,Lancaster,LIBERTARIAN,0,7152
VA,Lancaster,OTHER,10,7152
VA,Lancaster,OTHER,6,7152
VA,Lancaster,OTHER,0,7152
VA,Lancaster,REPUBLICAN,1687,7152
VA,Lancaster,REPUBLICAN,2010,7152
VA,Lancaster,REPUBLICAN,0,7152
VA,Lee,DEMOCRAT,761,9947
VA,Lee,DEMOCRAT,724,9947
VA,Lee,DEMOCRAT,4,9947
VA,Lee,LIBERTARIAN,17,9947
VA,Lee,LIBERTARIAN,60,9947
VA,Lee,LIBERTARIAN,1,9947
VA,Lee,OTHER,2,9947
VA,Lee,OTHER,13,9947
VA,Lee,OTHER,0,9947
VA,Lee,REPUBLICAN,2214,9947
VA,Lee,REPUBLICAN,6146,9947
VA,Lee,REPUBLICAN,5,9947
VA,Loudoun,DEMOCRAT,109335,224976
VA,Loudoun,DEMOCRAT,28492,224976
VA,Loudoun,DEMOCRAT,545,224976
VA,Loudoun,LIBERTARIAN,1807,224976
VA,Loudoun,LIBERTARIAN,1321,224976
VA,Loudoun,LIBERTARIAN,11,224976
VA,Loudoun,OTHER,830,224976
VA,Loudoun,OTHER,540,224976
VA,Loudoun,OTHER,7,224976
VA,Loudoun,REPUBLICAN,44292,224976
VA,Loudoun,REPUBLICAN,37545,224976
VA,Loudoun,REPUBLICAN,251,224976
VA,Louisa,DEMOCRAT,6092,21916
VA,Louisa,DEMOCRAT,2135,21916
VA,Louisa,DEMOCRAT,42,21916
VA,Louisa,LIBERTARIAN,117,21916
VA,Louisa,LIBERTARIAN,176,21916
VA,Louisa,LIBERTARIAN,2,21916
VA,Louisa,OTHER,31,21916
VA,Louisa,OTHER,27,21916
VA,Louisa,OTHER,0,21916
VA,Louisa,REPUBLICAN,5313,21916
VA,Louisa,REPUBLICAN,7950,21916
VA,Louisa,REPUBLICAN,31,21916
VA,Lunenburg,DEMOCRAT,1495,6002
VA,Lunenburg,DEMOCRAT,911,6002
VA,Lunenburg,DEMOCRAT,12,6002
VA,Lunenburg,LIBERTARIAN,22,6002
VA,Lunenburg,LIBERTARIAN,18,6002
VA,Lunenburg,LIBERTARIAN,0,6002
VA,Lunenburg,OTHER,5,6002
VA,Lunenburg,OTHER,2,6002
VA,Lunenburg,OTHER,0,6002
VA,Lunenburg,REPUBLICAN,1354,6002
VA,Lunenburg,REPUBLICAN,2181,6002
VA,Lunenburg,REPUBLICAN,2,6002
VA,Madison,DEMOCRAT,1911,8133
VA,Madison,DEMOCRAT,779,8133
VA,Madison,DEMOCRAT,8,8133
VA,Madison,LIBERTARIAN,37,8133
VA,Madison,LIBERTARIAN,69,8133
VA,Madison,LIBERTARIAN,0,8133
VA,Madison,OTHER,12,8133
VA,Madison,OTHER,17,8133
VA,Madison,OTHER,0,8133
VA,Madison,REPUBLICAN,1856,8133
VA,Madison,REPUBLICAN,3441,8133
VA,Madison,REPUBLICAN,3,8133
VA,Mathews,DEMOCRAT,1561,5829
VA,Mathews,DEMOCRAT,262,5829
VA,Mathews,DEMOCRAT,2,5829
VA,Mathews,LIBERTARIAN,53,5829
VA,Mathews,LIBERTARIAN,34,5829
VA,Mathews,LIBERTARIAN,0,5829
VA,Mathews,OTHER,11,5829
VA,Mathews,OTHER,5,5829
VA,Mathews,OTHER,0,5829
VA,Mathews,REPUBLICAN,2619,5829
VA,Mathews,REPUBLICAN,1277,5829
VA,Mathews,REPUBLICAN,5,5829
VA,Mecklenburg,DEMOCRAT,4150,16207
VA,Mecklenburg,DEMOCRAT,2617,16207
VA,Mecklenburg,DEMOCRAT,36,16207
VA,Mecklenburg,LIBERTARIAN,41,16207
VA,Mecklenburg,LIBERTARIAN,72,16207
VA,Mecklenburg,LIBERTARIAN,0,16207
VA,Mecklenburg,OTHER,12,16207
VA,Mecklenburg,OTHER,13,16207
VA,Mecklenburg,OTHER,0,16207
VA,Mecklenburg,REPUBLICAN,4111,16207
VA,Mecklenburg,REPUBLICAN,5133,16207
VA,Mecklenburg,REPUBLICAN,22,16207
VA,Middlesex,DEMOCRAT,1788,6785
VA,Middlesex,DEMOCRAT,696,6785
