Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
04/09/2021,Sex_Female,56897855,55,0,35367807,37,23,56.7,0
04/09/2021,Race_eth_NHNHOPI,164029,0.3,0,98773,18.4,11.1,0.3,0
04/09/2021,Ages_50-64_yrs,28889692,27.6,0,14621081,49.2,24.9,23.2,0
04/09/2021,Race_eth_NHAsian,3236021,5.2,0,1613096,18.4,9.2,4.1,0
04/09/2021,Age_known,104685545,0,99,63105764,0,0,0,99
04/09/2021,Race_eth_unknown,41870022,66.6,0,23888102,0,0,60.9,0
04/09/2021,Ages_18-29_yrs,10404012,9.9,0,4899854,21.1,9.9,7.8,0
04/09/2021,Race_eth_NHBlack,5314372,8.5,0,3125410,14.1,8.3,8,0
04/09/2021,Ages_30-39_yrs,12295176,11.7,0,6393273,30.4,15.8,10.1,0
04/09/2021,Sex_unknown,1262524,1.2,0,692490,0,0,1.1,0
04/09/2021,Race_eth_NHAIAN,737171,1.2,0,534207,31.5,22.8,1.4,0
04/09/2021,Age_unknown,16146,0,0,2162,0,0,0,0
04/09/2021,US,104701691,0,0,63107926,0,0,0,0
04/09/2021,Race_eth_Hispanic,6806654,10.8,0,3461913,13,6.6,8.8,0
04/09/2021,Ages_75+_yrs,16296206,15.6,0,13003362,76,60.7,20.6,0
04/09/2021,Ages_65-74_yrs,22719271,21.7,0,17123140,76.6,57.7,27.1,0
04/09/2021,Ages_<18yrs,605700,0.6,0,117445,0.9,0.2,0.2,0
04/09/2021,Sex_known,103439167,0,98.8,62415436,0,0,0,98.9
04/09/2021,Race_eth_known,62831669,0,60,39219824,0,0,0,62.1
04/09/2021,Ages_18-24_yrs,5318074,5.1,0,2279408,19.2,8.2,3.6,0
04/09/2021,Ages_40-49_yrs,13475488,12.9,0,6947609,36.4,18.7,11,0
04/09/2021,Sex_Male,46541312,45,0,27047629,31.2,18.1,43.3,0
04/09/2021,Race_eth_NHMult_Oth,5696022,9.1,0,3585707,0,0,9.1,0
04/09/2021,Race_eth_NHWhite,40877400,65.1,0,26800718,22,14.5,68.3,0
04/09/2021,Ages_16-17_yrs,578922,0.6,0,112863,7.7,1.5,0.2,0
04/09/2021,Ages_12-15_yrs,19407,0,0,2369,0.1,0,0,0
04/08/2021,Ages_16-17_yrs,527697,0.5,0,104605,7,1.4,0.2,0
04/08/2021,Ages_25-39_yrs,16813917,16.4,0,8691169,27.1,14,14.2,0
04/08/2021,US,102550132,0,0,61298097,0,0,0,0
04/08/2021,Race_eth_unknown,41018101,66.7,0,23213169,0,0,61,0
04/08/2021,Ages_18-29_yrs,9964391,9.7,0,4690338,20.2,9.5,7.7,0
04/08/2021,Race_eth_NHAIAN,730230,1.2,0,526238,31.2,22.5,1.4,0
04/08/2021,Ages_40-49_yrs,13095891,12.8,0,6692187,35.3,18.1,10.9,0
04/08/2021,Sex_unknown,1241797,1.2,0,677328,0,0,1.1,0
04/08/2021,Sex_known,101308335,0,98.8,60620769,0,0,0,98.9
04/08/2021,Race_eth_NHMult_Oth,5622259,9.1,0,3514864,0,0,9.2,0
04/08/2021,Sex_Male,45477329,44.9,0,26188225,30.5,17.6,43.2,0
04/08/2021,Ages_<12yrs,7305,0,0,2179,0,0,0,0
04/08/2021,Ages_50-64_yrs,28227351,27.5,0,13965124,48.1,23.8,22.8,0
04/08/2021,Race_eth_Hispanic,6622380,10.8,0,3339575,12.7,6.4,8.8,0
04/08/2021,Race_eth_NHAsian,3147209,5.1,0,1560654,17.9,8.9,4.1,0
04/08/2021,Age_unknown,15986,0,0,2111,0,0,0,0
04/08/2021,Ages_18-24_yrs,5058323,4.9,0,2163314,18.2,7.8,3.5,0
04/08/2021,Sex_Female,55831006,55.1,0,34432544,36.3,22.4,56.8,0
04/08/2021,Ages_30-39_yrs,11907849,11.6,0,6164145,29.4,15.2,10.1,0
04/08/2021,Race_eth_NHBlack,5186159,8.4,0,3013618,13.8,8,7.9,0
04/08/2021,Ages_75+_yrs,16219447,15.8,0,12858296,75.7,60,21,0
04/08/2021,Ages_<18yrs,552719,0.5,0,108928,0.8,0.2,0.2,0
04/08/2021,Age_known,102534146,0,99,61295986,0,0,0,99
04/08/2021,Race_eth_known,61532031,0,60,38084928,0,0,0,62.1
04/08/2021,Race_eth_NHWhite,40063645,65.1,0,26034513,21.6,14,68.4,0
04/08/2021,Ages_65-74_yrs,22566498,22,0,16816968,76.1,56.7,27.4,0
04/08/2021,Ages_12-15_yrs,17717,0,0,2144,0.1,0,0,0
04/08/2021,Race_eth_NHNHOPI,160149,0.3,0,95466,18,10.7,0.3,0
04/07/2021,Ages_75+_yrs,16151025,16,0,12718755,75.3,59.3,21.3,0
04/07/2021,Ages_18-24_yrs,4843082,4.8,0,2066381,17.4,7.4,3.5,0
04/07/2021,Age_known,100650539,0,99,59668892,0,0,0,99
04/07/2021,Sex_unknown,1226909,1.2,0,665972,0,0,1.1,0
04/07/2021,Ages_30-39_yrs,11570186,11.5,0,5964784,28.6,14.7,10,0
04/07/2021,Ages_65-74_yrs,22432038,22.3,0,16520118,75.6,55.7,27.7,0
04/07/2021,Sex_Female,54896890,55.2,0,33587083,35.7,21.8,56.9,0
04/07/2021,Race_eth_NHBlack,5064626,8.4,0,2899500,13.5,7.7,7.8,0
04/07/2021,Race_eth_NHNHOPI,157114,0.3,0,93156,17.6,10.4,0.3,0
04/07/2021,Race_eth_NHMult_Oth,5547182,9.2,0,3445061,0,0,9.3,0
04/07/2021,Race_eth_Hispanic,6449936,10.7,0,3223935,12.4,6.2,8.7,0
04/07/2021,Sex_Male,44542576,44.8,0,25417886,29.9,17,43.1,0
04/07/2021,Race_eth_NHAIAN,723704,1.2,0,519365,30.9,22.2,1.4,0
04/07/2021,Age_unknown,15836,0,0,2049,0,0,0,0
04/07/2021,Ages_12-15_yrs,16334,0,0,1973,0.1,0,0,0
04/07/2021,Sex_known,99439466,0,98.8,59004969,0,0,0,98.9
04/07/2021,Race_eth_unknown,40334084,66.9,0,22661068,0,0,61.2,0
04/07/2021,Ages_<12yrs,7250,0,0,2155,0,0,0,0
04/07/2021,Ages_16-17_yrs,486757,0.5,0,97503,6.4,1.3,0.2,0
04/07/2021,Ages_18-29_yrs,9597286,9.5,0,4512697,19.4,9.1,7.6,0
04/07/2021,Race_eth_NHAsian,3063199,5.1,0,1508785,17.5,8.6,4.1,0
04/07/2021,US,100666375,0,0,59670941,0,0,0,0
04/07/2021,Race_eth_known,60332291,0,59.9,37009873,0,0,0,62
04/07/2021,Ages_50-64_yrs,27633857,27.5,0,13382714,47.1,22.8,22.4,0
04/07/2021,Ages_<18yrs,510341,0.5,0,101631,0.8,0.2,0.2,0
04/07/2021,Race_eth_NHWhite,39326530,65.2,0,25320071,21.2,13.7,68.4,0
04/07/2021,Ages_40-49_yrs,12755806,12.7,0,6468193,34.4,17.5,10.8,0
04/07/2021,Ages_25-39_yrs,16324390,16.2,0,8411100,26.3,13.6,14.1,0
04/06/2021,Ages_75+_yrs,16095781,16.2,0,12593784,75.1,58.7,21.6,0
04/06/2021,Ages_<18yrs,475400,0.5,0,95940,0.7,0.1,0.2,0
04/06/2021,Sex_unknown,1212942,1.2,0,654533,0,0,1.1,0
04/06/2021,Race_eth_NHWhite,38751173,65.3,0,24760910,20.9,13.4,68.5,0
04/06/2021,Ages_18-24_yrs,4678947,4.7,0,1994106,16.9,7.2,3.4,0
04/06/2021,Ages_12-15_yrs,15073,0,0,1838,0.1,0,0,0
04/06/2021,Sex_known,97917771,0,98.8,57706598,0,0,0,98.9
04/06/2021,Race_eth_NHAIAN,718613,1.2,0,513303,30.7,21.9,1.4,0
04/06/2021,Race_eth_NHBlack,4958573,8.4,0,2799516,13.2,7.4,7.7,0
04/06/2021,Ages_50-64_yrs,27142379,27.4,0,12929749,46.2,22,22.2,0
04/06/2021,Sex_Male,43783790,44.7,0,24808245,29.4,16.6,43,0
04/06/2021,Age_known,99115034,0,99,58359120,0,0,0,99
04/06/2021,Age_unknown,15679,0,0,2011,0,0,0,0
04/06/2021,Ages_65-74_yrs,22321313,22.5,0,16257997,75.3,54.8,27.9,0
04/06/2021,Sex_Female,54133981,55.3,0,32898353,35.2,21.4,57,0
04/06/2021,Race_eth_unknown,39753094,66.9,0,22210292,0,0,61.4,0
04/06/2021,Ages_16-17_yrs,453145,0.5,0,91970,6,1.2,0.2,0
04/06/2021,Race_eth_NHMult_Oth,5491923,9.2,0,3392737,0,0,9.4,0
04/06/2021,Ages_30-39_yrs,11292233,11.4,0,5809485,27.9,14.3,10,0
04/06/2021,US,99130713,0,0,58361131,0,0,0,0
04/06/2021,Race_eth_known,59377619,0,59.9,36150839,0,0,0,61.9
04/06/2021,Ages_18-29_yrs,9314329,9.4,0,4378583,18.9,8.9,7.5,0
04/06/2021,Race_eth_Hispanic,6312105,10.6,0,3129962,12.1,6,8.7,0
04/06/2021,Ages_25-39_yrs,15927615,16.1,0,8193962,25.7,13.2,14,0
04/06/2021,Race_eth_NHAsian,2991538,5,0,1464141,17.1,8.3,4.1,0
04/06/2021,Race_eth_NHNHOPI,153694,0.3,0,90270,17.2,10.1,0.2,0
04/06/2021,Ages_<12yrs,7182,0,0,2132,0,0,0,0
04/06/2021,Ages_40-49_yrs,12473599,12.6,0,6293582,33.7,17,10.8,0
04/05/2021,Race_eth_NHWhite,37361993,65.4,0,23524037,20.1,12.7,68.6,0
04/05/2021,Sex_known,94278151,0,98.8,54817401,0,0,0,98.9
04/05/2021,Ages_<18yrs,401267,0.4,0,84109,0.6,0.1,0.2,0
04/05/2021,Ages_65-74_yrs,22069286,23.1,0,15624752,74.4,52.7,28.2,0
04/05/2021,Race_eth_NHAIAN,710003,1.2,0,505298,30.3,21.6,1.5,0
04/05/2021,Ages_50-64_yrs,25880653,27.1,0,11968639,44.1,20.4,21.6,0
04/05/2021,Ages_<12yrs,7077,0,0,2087,0,0,0,0
04/05/2021,Sex_unknown,1182600,1.3,0,630080,0,0,1.1,0
04/05/2021,Race_eth_unknown,38299867,67,0,21138980,0,0,61.6,0
04/05/2021,Ages_25-39_yrs,15020444,15.7,0,7706138,24.2,12.4,13.9,0
04/05/2021,Race_eth_Hispanic,5995939,10.5,0,2937225,11.5,5.6,8.6,0
04/05/2021,Sex_Male,41988435,44.5,0,23505914,28.2,15.8,42.9,0
04/05/2021,Ages_18-24_yrs,4326284,4.5,0,1840519,15.6,6.6,3.3,0
04/05/2021,Ages_12-15_yrs,12287,0,0,1557,0.1,0,0,0
04/05/2021,Race_eth_NHNHOPI,144759,0.3,0,85701,16.2,9.6,0.2,0
04/05/2021,Ages_16-17_yrs,381903,0.4,0,80465,5.1,1.1,0.1,0
04/05/2021,Race_eth_NHBlack,4773503,8.4,0,2637687,12.7,7,7.7,0
04/05/2021,Race_eth_known,57160884,0,59.9,34308501,0,0,0,61.9
04/05/2021,US,95460751,0,0,55447481,0,0,0,0
04/05/2021,Age_unknown,15357,0,0,1893,0,0,0,0
04/05/2021,Sex_Female,52289716,55.5,0,31311487,34,20.3,57.1,0
04/05/2021,Race_eth_NHAsian,2821631,4.9,0,1361140,16.1,7.8,4,0
04/05/2021,Ages_75+_yrs,15974602,16.7,0,12314070,74.5,57.4,22.2,0
04/05/2021,Age_known,95445394,0,99,55445588,0,0,0,99
04/05/2021,Race_eth_NHMult_Oth,5353056,9.4,0,3257413,0,0,9.5,0
04/05/2021,Ages_18-29_yrs,8694074,9.1,0,4083902,17.6,8.3,7.4,0
04/05/2021,Ages_40-49_yrs,11772858,12.3,0,5907361,31.8,15.9,10.7,0
04/05/2021,Ages_30-39_yrs,10652654,11.2,0,5462755,26.3,13.5,9.9,0
04/04/2021,Age_unknown,15357,0,0,1893,0,0,0,0
04/04/2021,Race_eth_known,57152085,0,59.9,34289989,0,0,0,61.9
04/04/2021,Age_known,95434568,0,99,55424884,0,0,0,99
04/04/2021,Ages_16-17_yrs,381794,0.4,0,80427,5.1,1.1,0.1,0
04/04/2021,Sex_known,94267554,0,98.8,54796861,0,0,0,98.9
04/04/2021,Sex_Male,41980625,44.5,0,23488571,28.2,15.8,42.9,0
04/04/2021,Sex_unknown,1182371,1.3,0,629916,0,0,1.1,0
04/04/2021,Ages_25-39_yrs,15017715,15.7,0,7703590,24.2,12.4,13.9,0
04/04/2021,Race_eth_NHNHOPI,144700,0.3,0,85541,16.2,9.6,0.2,0
04/04/2021,Race_eth_NHAIAN,709468,1.2,0,504150,30.3,21.5,1.5,0
04/04/2021,Race_eth_NHWhite,37356447,65.4,0,23512448,20.1,12.7,68.6,0
04/04/2021,Ages_50-64_yrs,25876958,27.1,0,11960739,44.1,20.4,21.6,0
04/04/2021,Ages_<18yrs,401156,0.4,0,84070,0.6,0.1,0.2,0
04/04/2021,Race_eth_unknown,38297840,67,0,21136788,0,0,61.6,0
04/04/2021,Race_eth_NHBlack,4771954,8.3,0,2634380,12.7,7,7.7,0
04/04/2021,Ages_18-29_yrs,8693206,9.1,0,4083072,17.6,8.3,7.4,0
04/04/2021,Ages_12-15_yrs,12285,0,0,1556,0.1,0,0,0
04/04/2021,Sex_Female,52286929,55.5,0,31308290,34,20.3,57.1,0
04/04/2021,US,95449925,0,0,55426777,0,0,0,0
04/04/2021,Race_eth_NHMult_Oth,5352950,9.4,0,3257244,0,0,9.5,0
04/04/2021,Race_eth_NHAsian,2821431,4.9,0,1360699,16.1,7.8,4,0
04/04/2021,Ages_<12yrs,7077,0,0,2087,0,0,0,0
04/04/2021,Ages_18-24_yrs,4326002,4.5,0,1840186,15.6,6.6,3.3,0
04/04/2021,Ages_30-39_yrs,10650511,11.2,0,5460704,26.3,13.5,9.9,0
04/04/2021,Ages_40-49_yrs,11770814,12.3,0,5905139,31.8,15.9,10.7,0
04/04/2021,Ages_75+_yrs,15974107,16.7,0,12311991,74.5,57.4,22.2,0
04/04/2021,Ages_65-74_yrs,22067816,23.1,0,15619169,74.4,52.7,28.2,0
04/04/2021,Race_eth_Hispanic,5995135,10.5,0,2935527,11.5,5.6,8.6,0
04/03/2021,Race_eth_NHNHOPI,144525,0.3,0,85258,16.2,9.6,0.2,0
04/03/2021,Ages_18-29_yrs,8689967,9.1,0,4079956,17.6,8.3,7.4,0
04/03/2021,Ages_<12yrs,7074,0,0,2087,0,0,0,0
04/03/2021,Ages_16-17_yrs,381323,0.4,0,80089,5,1.1,0.1,0
04/03/2021,Sex_Male,41960338,44.5,0,23453535,28.1,15.7,42.8,0
04/03/2021,Race_eth_NHBlack,4767611,8.3,0,2626968,12.7,7,7.7,0
04/03/2021,Ages_25-39_yrs,15010381,15.7,0,7696903,24.2,12.4,13.9,0
04/03/2021,Ages_65-74_yrs,22063842,23.1,0,15608479,74.4,52.6,28.2,0
04/03/2021,Ages_<18yrs,400681,0.4,0,83732,0.6,0.1,0.2,0
04/03/2021,Race_eth_known,57127197,0,59.9,34248467,0,0,0,61.8
04/03/2021,Sex_known,94237976,0,98.8,54750708,0,0,0,98.9
04/03/2021,Ages_75+_yrs,15972597,16.7,0,12308180,74.5,57.4,22.2,0
04/03/2021,Ages_50-64_yrs,25867139,27.1,0,11942534,44.1,20.3,21.6,0
04/03/2021,Age_known,95404138,0,99,55377484,0,0,0,99
04/03/2021,Ages_30-39_yrs,10644902,11.2,0,5455569,26.3,13.5,9.9,0
04/03/2021,Race_eth_NHWhite,37343372,65.4,0,23489866,20.1,12.7,68.6,0
04/03/2021,Ages_40-49_yrs,11765010,12.3,0,5899034,31.7,15.9,10.7,0
04/03/2021,Race_eth_NHMult_Oth,5352459,9.4,0,3256566,0,0,9.5,0
04/03/2021,Ages_12-15_yrs,12284,0,0,1556,0.1,0,0,0
04/03/2021,Age_unknown,15357,0,0,1893,0,0,0,0
04/03/2021,Race_eth_unknown,38292298,67,0,21130910,0,0,61.7,0
04/03/2021,Ages_18-24_yrs,4324488,4.5,0,1838622,15.6,6.6,3.3,0
04/03/2021,Race_eth_NHAIAN,705488,1.2,0,497332,30.1,21.2,1.5,0
04/03/2021,Sex_Female,52277638,55.5,0,31297173,34,20.3,57.2,0
04/03/2021,Sex_unknown,1181519,1.3,0,628669,0,0,1.1,0
04/03/2021,Race_eth_NHAsian,2820851,4.9,0,1359985,16.1,7.8,4,0
04/03/2021,US,95419495,0,0,55379377,0,0,0,0
04/03/2021,Race_eth_Hispanic,5992891,10.5,0,2932492,11.5,5.6,8.6,0
04/02/2021,Race_eth_NHBlack,4647950,8.3,0,2527727,12.3,6.7,7.6,0
04/02/2021,Ages_75+_yrs,15885869,17,0,12118880,74.1,56.5,22.6,0
04/02/2021,Ages_40-49_yrs,11370143,12.2,0,5694400,30.7,15.4,10.6,0
04/02/2021,Ages_16-17_yrs,346942,0.4,0,74862,4.6,1,0.1,0
04/02/2021,Race_eth_NHMult_Oth,5278761,9.5,0,3184537,0,0,9.6,0
04/02/2021,Age_known,93265085,0,99,53694167,0,0,0,99
04/02/2021,Sex_Female,51210122,55.6,0,30402504,33.3,19.8,57.3,0
04/02/2021,Ages_30-39_yrs,10278502,11,0,5276788,25.4,13,9.8,0
04/02/2021,Race_eth_NHAIAN,696959,1.2,0,487977,29.8,20.8,1.5,0
04/02/2021,Ages_65-74_yrs,21891118,23.5,0,15189900,73.8,51.2,28.3,0
04/02/2021,Race_eth_known,55795606,0,59.8,33152899,0,0,0,61.7
04/02/2021,Race_eth_NHNHOPI,141304,0.3,0,83077,15.8,9.3,0.3,0
04/02/2021,Race_eth_unknown,37484672,67.2,0,20543104,0,0,62,0
04/02/2021,Ages_50-64_yrs,25127053,26.9,0,11398887,42.8,19.4,21.2,0
04/02/2021,Sex_unknown,1160531,1.3,0,615661,0,0,1.2,0
04/02/2021,Ages_<18yrs,365135,0.4,0,78357,0.6,0.1,0.1,0
04/02/2021,Ages_12-15_yrs,11198,0,0,1433,0.1,0,0,0
04/02/2021,Race_eth_Hispanic,5810588,10.4,0,2821687,11.1,5.4,8.5,0
04/02/2021,Race_eth_NHWhite,36486543,65.4,0,22739640,19.7,12.3,68.6,0
04/02/2021,US,93280278,0,0,53696003,0,0,0,0
04/02/2021,Ages_<12yrs,6995,0,0,2062,0,0,0,0
04/02/2021,Age_unknown,15193,0,0,1836,0,0,0,0
04/02/2021,Ages_25-39_yrs,14498390,15.5,0,7449798,23.4,12,13.9,0
04/02/2021,Ages_18-29_yrs,8347265,8.9,0,3936955,16.9,8,7.3,0
04/02/2021,Ages_18-24_yrs,4127377,4.4,0,1763945,14.9,6.4,3.3,0
04/02/2021,Sex_known,92119747,0,98.8,53080342,0,0,0,98.9
04/02/2021,Race_eth_NHAsian,2733501,4.9,0,1308254,15.6,7.5,3.9,0
04/02/2021,Sex_Male,40909625,44.4,0,22677838,27.4,15.2,42.7,0
04/01/2021,Ages_18-24_yrs,3945009,4.3,0,1699299,14.2,6.1,3.3,0
04/01/2021,Ages_16-17_yrs,317755,0.3,0,70284,4.2,0.9,0.1,0
04/01/2021,Ages_18-29_yrs,8028759,8.8,0,3810807,16.3,7.7,7.3,0
04/01/2021,Ages_75+_yrs,15760308,17.3,0,11902234,73.5,55.5,22.8,0
04/01/2021,Ages_50-64_yrs,24385139,26.8,0,10922426,41.5,18.6,21,0
04/01/2021,Race_eth_unknown,36711759,67.5,0,20036302,0,0,62.5,0
04/01/2021,Race_eth_known,54414774,0,59.7,32055518,0,0,0,61.5
04/01/2021,Age_known,91111507,0,99,52090031,0,0,0,99
04/01/2021,Race_eth_NHMult_Oth,5202285,9.6,0,3114238,0,0,9.7,0
04/01/2021,Ages_65-74_yrs,21663969,23.8,0,14749950,73,49.7,28.3,0
04/01/2021,Ages_<12yrs,6889,0,0,2034,0,0,0,0
04/01/2021,Ages_12-15_yrs,10254,0,0,1353,0.1,0,0,0
04/01/2021,Age_unknown,15026,0,0,1789,0,0,0,0
04/01/2021,Race_eth_NHBlack,4519025,8.3,0,2426810,12,6.4,7.6,0
04/01/2021,Race_eth_NHNHOPI,138328,0.3,0,80551,15.5,9,0.3,0
04/01/2021,Race_eth_NHAsian,2654361,4.9,0,1263753,15.1,7.2,3.9,0
04/01/2021,Sex_known,89991725,0,98.8,51490238,0,0,0,98.8
04/01/2021,Sex_Female,50115228,55.7,0,29538735,32.6,19.2,57.4,0
04/01/2021,Race_eth_NHAIAN,689132,1.3,0,478945,29.4,20.5,1.5,0
04/01/2021,Ages_<18yrs,334898,0.4,0,73671,0.5,0.1,0.1,0
04/01/2021,Ages_40-49_yrs,10997201,12.1,0,5511776,29.7,14.9,10.6,0
04/01/2021,Sex_Male,39876497,44.3,0,21951503,26.7,14.7,42.6,0
04/01/2021,Ages_25-39_yrs,14024983,15.4,0,7230675,22.6,11.7,13.9,0
04/01/2021,Race_eth_NHWhite,35578405,65.4,0,21979453,19.2,11.9,68.6,0
04/01/2021,Race_eth_Hispanic,5633238,10.4,0,2711768,10.8,5.2,8.5,0
04/01/2021,Sex_unknown,1134808,1.3,0,601582,0,0,1.2,0
04/01/2021,US,91126533,0,0,52091820,0,0,0,0
04/01/2021,Ages_30-39_yrs,9941233,10.9,0,5119167,24.6,12.6,9.8,0
03/31/2021,Sex_Female,49234247,55.8,0,28824917,32,18.7,57.5,0
03/31/2021,Race_eth_NHAsian,2593326,4.9,0,1230618,14.8,7,3.9,0
03/31/2021,Ages_18-29_yrs,7771086,8.7,0,3715445,15.7,7.5,7.3,0
03/31/2021,Sex_known,88258817,0,98.7,50169163,0,0,0,98.8
03/31/2021,Ages_40-49_yrs,10686449,12,0,5368637,28.8,14.5,10.6,0
03/31/2021,Ages_<12yrs,6831,0,0,2015,0,0,0,0
03/31/2021,Race_eth_NHBlack,4415429,8.3,0,2339583,11.7,6.2,7.5,0
03/31/2021,Ages_75+_yrs,15681768,17.5,0,11716347,73.1,54.7,23.1,0
03/31/2021,Ages_18-24_yrs,3799094,4.3,0,1651136,13.7,5.9,3.3,0
03/31/2021,Age_unknown,14795,0,0,1673,0,0,0,0
03/31/2021,Race_eth_Hispanic,5489736,10.3,0,2631637,10.5,5,8.4,0
03/31/2021,Ages_<18yrs,310119,0.3,0,70084,0.5,0.1,0.1,0
03/31/2021,Race_eth_NHMult_Oth,5142795,9.6,0,3054947,0,0,9.8,0
03/31/2021,Race_eth_NHAIAN,683956,1.3,0,469141,29.2,20,1.5,0
03/31/2021,Ages_50-64_yrs,23740072,26.6,0,10536518,40.4,17.9,20.8,0
03/31/2021,US,89376568,0,0,50761409,0,0,0,0
03/31/2021,Sex_Male,39024570,44.2,0,21344246,26.2,14.3,42.5,0
03/31/2021,Race_eth_known,53311969,0,59.6,31181967,0,0,0,61.4
03/31/2021,Race_eth_unknown,36064599,67.6,0,19579442,0,0,62.8,0
03/31/2021,Ages_65-74_yrs,21500461,24.1,0,14357145,72.5,48.4,28.3,0
03/31/2021,Ages_25-39_yrs,13643810,15.3,0,7059869,22,11.4,13.9,0
03/31/2021,Ages_30-39_yrs,9671818,10.8,0,4995560,23.9,12.3,9.8,0
03/31/2021,Ages_12-15_yrs,9449,0,0,1280,0.1,0,0,0
03/31/2021,Age_known,89361773,0,99,50759736,0,0,0,99
03/31/2021,Sex_unknown,1117751,1.3,0,592246,0,0,1.2,0
03/31/2021,Race_eth_NHWhite,34850951,65.4,0,21377383,18.8,11.5,68.6,0
03/31/2021,Ages_16-17_yrs,293839,0.3,0,66789,3.9,0.9,0.1,0
03/31/2021,Race_eth_NHNHOPI,135776,0.3,0,78658,15.2,8.8,0.3,0
03/30/2021,Race_eth_Hispanic,5358048,10.2,0,2557130,10.3,4.9,8.4,0
03/30/2021,Ages_12-15_yrs,8783,0,0,1223,0.1,0,0,0
03/30/2021,Ages_75+_yrs,15610766,17.7,0,11574654,72.8,54,23.3,0
03/30/2021,Ages_25-39_yrs,13335530,15.2,0,6917092,21.5,11.1,13.9,0
03/30/2021,Sex_Male,38342776,44.1,0,20859157,25.7,14,42.5,0
03/30/2021,Ages_18-24_yrs,3686674,4.2,0,1610214,13.3,5.8,3.2,0
03/30/2021,Ages_<18yrs,290147,0.3,0,67025,0.4,0.1,0.1,0
03/30/2021,Age_unknown,14668,0,0,1637,0,0,0,0
03/30/2021,Race_eth_NHNHOPI,133436,0.3,0,75783,15,8.5,0.2,0
03/30/2021,Race_eth_NHWhite,34316263,65.5,0,20910654,18.5,11.3,68.6,0
03/30/2021,Race_eth_NHAsian,2536364,4.8,0,1197564,14.5,6.8,3.9,0
03/30/2021,Race_eth_unknown,35539547,67.8,0,19221629,0,0,63.1,0
03/30/2021,Sex_unknown,1103682,1.3,0,582556,0,0,1.2,0
03/30/2021,Race_eth_NHMult_Oth,5084174,9.7,0,3004803,0,0,9.9,0
03/30/2021,Ages_18-29_yrs,7567741,8.6,0,3634073,15.3,7.4,7.3,0
03/30/2021,Race_eth_NHBlack,4317297,8.2,0,2264816,11.5,6,7.4,0
03/30/2021,Ages_16-17_yrs,274583,0.3,0,63801,3.6,0.8,0.1,0
03/30/2021,Sex_known,86860439,0,98.7,49113556,0,0,0,98.8
03/30/2021,Ages_40-49_yrs,10446934,11.9,0,5250864,28.2,14.2,10.6,0
03/30/2021,Age_known,87949453,0,99,49694475,0,0,0,99
03/30/2021,Race_eth_known,52424574,0,59.6,30474483,0,0,0,61.3
03/30/2021,US,87964121,0,0,49696112,0,0,0,0
03/30/2021,Ages_30-39_yrs,9454463,10.7,0,4893233,23.4,12.1,9.8,0
03/30/2021,Ages_<12yrs,6781,0,0,2001,0,0,0,0
03/30/2021,Ages_50-64_yrs,23218231,26.4,0,10233418,39.6,17.4,20.6,0
03/30/2021,Sex_Female,48517663,55.9,0,28254399,31.5,18.4,57.5,0
03/30/2021,Race_eth_NHAIAN,678992,1.3,0,463733,29,19.8,1.5,0
03/30/2021,Ages_65-74_yrs,21361171,24.3,0,14041208,72,47.3,28.3,0
03/29/2021,Race_eth_NHAIAN,676944,1.3,0,462085,28.9,19.7,1.5,0
03/29/2021,Race_eth_Hispanic,5279825,10.2,0,2515417,10.1,4.8,8.4,0
03/29/2021,Race_eth_NHWhite,33995310,65.5,0,20605687,18.3,11.1,68.6,0
03/29/2021,Ages_12-15_yrs,8300,0,0,1170,0.1,0,0,0
03/29/2021,Ages_30-39_yrs,9314674,10.7,0,4822274,23,11.9,9.8,0
03/29/2021,Sex_unknown,1097425,1.3,0,577593,0,0,1.2,0
03/29/2021,Sex_known,85970568,0,98.7,48413365,0,0,0,98.8
03/29/2021,Ages_25-39_yrs,13136298,15.1,0,6817693,21.2,11,13.9,0
03/29/2021,Ages_40-49_yrs,10292322,11.8,0,5170959,27.8,14,10.6,0
03/29/2021,Ages_50-64_yrs,22878667,26.3,0,10038494,39,17.1,20.5,0
03/29/2021,Race_eth_NHAsian,2495062,4.8,0,1170062,14.2,6.7,3.9,0
03/29/2021,Ages_18-24_yrs,3612324,4.1,0,1581587,13,5.7,3.2,0
03/29/2021,Ages_<18yrs,276526,0.3,0,64245,0.4,0.1,0.1,0
03/29/2021,Race_eth_NHBlack,4269809,8.2,0,2225952,11.3,5.9,7.4,0
03/29/2021,Ages_<12yrs,6752,0,0,1994,0,0,0,0
03/29/2021,US,87067993,0,0,48990958,0,0,0,0
03/29/2021,Sex_Male,37914562,44.1,0,20549478,25.4,13.8,42.4,0
03/29/2021,Age_unknown,14608,0,0,1624,0,0,0,0
03/29/2021,Ages_65-74_yrs,21283319,24.4,0,13831433,71.8,46.6,28.2,0
03/29/2021,Ages_18-29_yrs,7433948,8.5,0,3577006,15.1,7.2,7.3,0
03/29/2021,Ages_75+_yrs,15573929,17.9,0,11484923,72.6,53.6,23.4,0
03/29/2021,Race_eth_unknown,35163838,67.7,0,18960476,0,0,63.1,0
